Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1639691;201516396911083;27.10.2015;2;277;17029;17.11.2019;3;17029;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916396910305
1662751;201616627510701;03.12.2016;1;287;17031;17.11.2019;2;17031;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916627510847
1458721;201614587210607;14.07.2016;1;283;12090;17.11.2019;2;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914587210759
1526341;201715263411530;19.05.2017;2;288;12090;17.11.2019;1;12090;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915263411659
1377361;201613773610297;03.10.2016;1;285;201713773610303;17.11.2019;2;201713773610303;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913773610379
1652701;201716527010998;01.05.2017;1;283;201716527011019;17.11.2019;1;201716527011019;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1519331;201515230710909;13.08.2015;2;284;17016;17.11.2019;3;17016;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915193311272
1637621;201616376210808;15.02.2016;2;283;13084;17.11.2019;2;13084;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916376211015
1662751;201716627510704;10.01.2017;1;278;13027;17.11.2019;2;13027;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916627510849
1340871;201613408710188;24.09.2016;2;282;17030;17.11.2019;2;17030;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;201913408710221
1369411;201613694110453;01.06.2016;1;280;201713694110476;17.11.2019;2;201713694110476;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913694110518
1369411;201613694110453;01.06.2016;1;280;201713694110476;17.11.2019;2;201713694110476;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913694110517
1396031;201613960310804;06.04.2016;;;;17.11.2019;1;201613960310812;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1529411;201715289411299;30.07.2017;2;288;17022;17.11.2019;1;17022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915294112298
1396031;201513960310760;14.06.2015;1;282;17039;17.11.2019;2;17039;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201913960310943
1523071;201715230711003;02.04.2017;;;;17.11.2019;1;201615230710981;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915230711127
1637621;201616376210819;17.05.2016;1;279;17028;17.11.2019;2;17028;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916376211016
1667351;201616673510647;12.05.2016;1;283;17031;17.11.2019;2;17031;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916673510849
1337341;201613373410748;27.09.2016;3;292;17030;17.11.2019;2;17030;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913373410898
1464281;201614642811029;25.10.2016;1;282;13057;17.11.2019;2;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914642811201
1465371;201714653710912;25.02.2017;3;307;17019;17.11.2019;1;17019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914653711121
1527241;201515272410921;20.06.2015;3;281;17031;17.11.2019;2;17031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915272411109
1440541;201614405410676;11.02.2016;1;290;17019;17.11.2019;3;17019;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201914405410858
1651621;201716516210399;13.05.2017;1;281;17030;17.11.2019;1;17030;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916516210448
1526461;201515264612391;25.06.2015;1;281;17031;17.11.2019;3;17031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915264612992
1463751;201614637510745;02.11.2016;;;;17.11.2019;1;201714637510773;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1653611;201616536111723;26.11.2016;1;613;16038;17.11.2019;1;999999999919999;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1640471;201516404710446;16.10.2015;1;285;17027;17.11.2019;2;17027;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916404710539
1525991;201615259911638;07.08.2016;1;282;17031;17.11.2019;2;17031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915259912127
1528861;201715288611959;18.03.2017;;;;17.11.2019;2;201615288611898;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915288612209
1571871;201715718711534;02.04.2017;;;;17.11.2019;1;999999999919999;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201915718711645
1337341;201713373410781;04.05.2017;;;;17.11.2019;1;201713373710807;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913373410899
1662031;201616620310759;16.12.2016;2;284;13022;17.11.2019;2;13022;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916620310891
1534351;201615405510482;19.04.2016;1;291;17022;17.11.2019;2;17022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915343511413
1398201;201613982010737;11.10.2016;;;;17.11.2019;1;201813982010799;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1459681;201614596811750;15.11.2016;;;;17.11.2019;1;201714596811796;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1581711;201615817110594;03.02.2016;1;274;17036;17.11.2019;2;17036;Kvíga;2. Léttur burður-lítil burðarhjálp;6, Seldur;201915817110757
1667351;201516673510624;20.11.2015;1;280;17029;17.11.2019;3;17029;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1676361;201516763610630;08.05.2015;1;283;17029;17.11.2019;3;17029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916763610738
1667671;201516676710879;17.03.2015;1;280;13027;17.11.2019;4;13027;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1538681;201615386810727;20.09.2016;1;285;17034;17.11.2019;2;17034;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915386810840
1396031;201313960310692;07.09.2013;1;286;17027;17.11.2019;4;17027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913960310942
1665501;201416655010361;03.09.2014;3;289;13051;17.11.2019;4;13051;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916655010610
1446481;201514463410348;29.04.2015;1;295;12001;17.11.2019;3;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914464810471
1667671;201416676710827;28.07.2014;1;284;13051;17.11.2019;4;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916676711150
1671681;201316716811309;29.03.2013;1;283;17029;17.11.2019;5;17029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916716811708
1360281;201413602810466;21.12.2014;1;287;17003;17.11.2019;3;17003;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913602810646
1638991;201416389910947;23.12.2014;1;283;17031;17.11.2019;4;17031;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916389911302
1412421;201414100610874;19.10.2014;3;291;12090;17.11.2019;3;12090;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1464861;201414648610573;30.09.2014;3;286;13017;17.11.2019;3;13017;Naut;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1645471;201216454710988;09.11.2012;2;318;13022;17.11.2019;6;201716454711199;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916454711334
1645471;201216454710988;09.11.2012;2;318;13022;17.11.2019;6;201716454711199;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1666181;201316661811041;17.08.2013;3;264;13022;17.11.2019;5;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916661811544
1666181;201316661811041;17.08.2013;3;264;13022;17.11.2019;5;13022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916661811545
1345101;201213385311511;09.04.2012;1;289;17029;17.11.2019;6;17029;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913451011554
1664901;201216649010549;28.04.2012;1;281;11023;17.11.2019;6;11023;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1655001;201216550010415;29.04.2012;1;278;13027;17.11.2019;6;13027;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916550010658
1663581;201216635810894;30.09.2012;1;291;17023;17.11.2019;6;17023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916635811209
1359531;201313595311856;31.01.2013;1;273;13057;16.11.2019;5;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913595313356
1645281;201516452812081;01.02.2015;1;292;13051;16.11.2019;3;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916452812749
1581711;201315817110473;02.03.2013;2;285;83649;16.11.2019;5;83649;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915817110756
1446171;201314461710904;23.06.2013;4;298;13009;16.11.2019;5;13009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914461711303
1377802;201413778010680;24.05.2014;2;284;17027;16.11.2019;4;17027;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913778020279
1463141;201314631410767;13.10.2013;1;294;17030;16.11.2019;5;17030;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914631411253
1534441;201415340410305;24.12.2014;2;286;17022;16.11.2019;3;17022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915344410787
1264521;201512645210737;05.03.2015;1;281;12071;16.11.2019;3;12071;Kvíga;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201912645210875
1664981;201416649210952;02.01.2014;2;282;13084;16.11.2019;5;13084;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916649810754
1526341;201215263411217;31.01.2012;3;282;13084;16.11.2019;6;13084;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915263411658
1464331;201214643310634;03.02.2012;2;285;17039;16.11.2019;7;17039;Naut;2. Léttur burður-lítil burðarhjálp;6, Seldur;201914643311145
1526461;201214639210693;15.04.2012;2;290;11007;16.11.2019;6;11007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915264612991
1645281;201116452811657;14.08.2011;;;;16.11.2019;5;201716452812399;Kvíga;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916452812750
1519331;201715193311154;17.08.2017;;;;16.11.2019;1;201715193311168;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915193311271
1638601;201716386011056;13.10.2017;1;289;201716385011022;16.11.2019;1;201716385011022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916386011323
1641861;201516418611715;26.07.2015;2;287;17019;16.11.2019;3;17019;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916418612252
1375411;201613754110915;15.08.2016;1;283;17018;16.11.2019;2;17018;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913754111119
1666031;201716660310615;05.10.2017;;;;16.11.2019;1;201616660310578;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916660310687
1640471;201716404710496;15.11.2017;;;;16.11.2019;1;201516404710460;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916404710538
1662351;201716623510858;07.12.2017;1;279;17028;16.11.2019;1;17028;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916623510929
1631201;201816302910375;17.01.2018;;;;16.11.2019;1;201716312010773;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201916312010849
1639041;201716390410666;24.10.2017;1;292;201716390410674;16.11.2019;1;201716390410674;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916390410765
1340871;201713408710200;10.12.2017;1;277;17038;16.11.2019;1;17038;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913408710220
1399011;200713990110184;03.03.2007;1;289;13057;16.11.2019;8;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913990110443
1523141;201215231410868;06.03.2012;4;290;17023;16.11.2019;4;17023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915231411186
1650171;201716501710704;28.11.2017;1;300;201716501710705;16.11.2019;1;201716501710705;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1463451;201714634510385;23.12.2017;1;283;17031;16.11.2019;1;17031;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201914634510481
1529411;201715289411306;19.08.2017;1;287;17022;16.11.2019;1;17022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201915294112297
1580911;201415809110483;01.02.2014;1;288;12007;16.11.2019;4;12007;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915809110617
1460101;201714601010953;10.09.2017;;;;16.11.2019;1;999999999919999;Naut;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1663621;201416636210624;05.03.2014;1;288;17018;16.11.2019;4;17018;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916636210773
1524221;201615242210128;15.10.2016;5;503;16043;16.11.2019;1;999999999919999;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;201915242210198
1464861;201713794710302;03.04.2017;;;;16.11.2019;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914648610814
1360561;201613605610448;08.11.2016;;;;16.11.2019;1;201713605610461;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913605610518
1580951;201715809511001;15.12.2017;1;291;17019;16.11.2019;1;17019;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1649661;201716496610695;06.07.2017;2;284;13027;16.11.2019;1;13027;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916496610767
1591201;201715912010838;15.06.2017;1;329;17002;16.11.2019;1;201615912010797;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915912011078
1461591;201514615910523;01.12.2015;1;282;13084;16.11.2019;3;13084;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201914615910656
1453511;201714535110509;04.06.2017;1;285;17005;16.11.2019;1;17005;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914535110579
1459301;201614593011571;19.09.2016;2;285;17038;16.11.2019;2;17038;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914593011977
1639951;201716399511169;28.07.2017;;;;16.11.2019;1;201616399511232;Kvíga;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1360971;201513609710404;06.12.2015;2;290;12001;16.11.2019;3;12001;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201913609710576
1525942;201615259410981;20.12.2016;1;297;12007;16.11.2019;2;12007;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915259421085
1666051;201616660510818;19.09.2016;1;287;13051;16.11.2019;2;13051;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201916660510996
1360281;201513602810500;10.12.2015;3;286;12001;16.11.2019;3;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913602810645
1667251;201616672512037;08.04.2016;1;287;17028;16.11.2019;2;17028;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916672512379
1600841;201716008412512;31.03.2017;;;;16.11.2019;1;201716010510841;Kvíga;3. Erfiður burður-mikil burðarhjálp;1, Settur á;201916008413159
1539261;201615392610526;22.11.2016;;;;16.11.2019;1;999999999919999;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1521481;201715214810728;24.03.2017;;;;16.11.2019;1;201715214810733;Óþekkt;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1639061;201516390610805;19.12.2015;1;285;13011;16.11.2019;3;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916390611022
1463421;201614634210988;04.09.2016;1;298;17031;16.11.2019;2;17031;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914634211239
1640531;201516405310849;15.12.2015;1;283;17027;16.11.2019;2;17027;Naut;1. Auðveldur burður-bar sjálf;8, Drapst innan 20 daga;201916405311173
1638771;201616387710570;10.06.2016;2;282;13027;16.11.2019;2;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916387710707
1396031;201613960310802;02.04.2016;3;598;16042;16.11.2019;1;201613960310812;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201913960310940
1527571;201615275710461;01.05.2016;1;906;201615275710473;16.11.2019;2;201715276610539;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915275710620
1671511;201616715111431;11.04.2016;1;296;11054;16.11.2019;2;11054;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916715111873
1534161;201715341610470;17.07.2017;1;296;201715342310729;16.11.2019;1;201715342310729;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201915341610510
1459301;201514593011443;21.06.2015;1;283;13051;16.11.2019;3;13051;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914593011976
1526521;201615265211243;27.11.2016;1;284;17034;16.11.2019;2;17034;Kvíga;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915265211607
1632981;201716346210737;27.04.2017;1;289;13022;16.11.2019;2;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916329810542
1519181;201715191810585;09.02.2017;2;284;201715191810619;16.11.2019;1;201715191810619;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915191810726
1654801;201516548010528;08.08.2015;1;278;13057;16.11.2019;3;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916548010703
1454611;201714546110974;18.03.2017;1;277;17029;16.11.2019;1;17029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914546111181
1524031;201715240310641;16.04.2017;2;300;201615251610500;16.11.2019;1;201615251610500;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201915240310766
1667461;201716674610736;19.05.2017;4;290;17030;16.11.2019;1;17030;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;201916674610848
1528861;201615288611920;24.11.2016;;;;16.11.2019;2;201615288611898;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915288612208
1396031;201613960310817;24.12.2016;;;;16.11.2019;1;201613960310812;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913960310941
1453361;201614533610725;27.08.2016;1;279;17031;16.11.2019;2;17031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914533610896
1519331;201715193311140;17.02.2017;;;;16.11.2019;1;201715193311168;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201915193311269
1664611;201616646110754;04.09.2016;1;279;17028;16.11.2019;2;17028;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916646110880
1666031;201516660310559;08.12.2015;1;286;17028;16.11.2019;3;17028;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1589691;201515896911020;13.06.2015;4;296;13011;16.11.2019;3;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915896911257
1638511;201516385110543;29.03.2015;1;285;13027;16.11.2019;3;13027;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916385110769
1362051;201513620510619;02.04.2015;1;293;13057;16.11.2019;3;13057;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201913620510798
1519331;201415193311000;08.05.2014;1;281;17016;16.11.2019;4;17016;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915193311270
1638601;201416306810597;03.09.2014;3;290;17030;16.11.2019;4;17030;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916386011322
1534591;201415345910605;30.10.2014;1;280;13022;16.11.2019;4;13022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201915345910837
1519361;201515231711073;25.10.2015;1;292;12007;15.11.2019;3;12007;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201915193610862
1464331;201614643310891;09.06.2016;2;281;17039;15.11.2019;2;17039;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914643311144
1410061;201614100611051;02.07.2016;1;287;17022;15.11.2019;2;17022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914100611311
1645281;201616387810438;16.05.2016;2;284;12090;15.11.2019;2;12090;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916452812748
1662351;201616623510813;25.11.2016;2;289;13009;15.11.2019;2;13009;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916623510928
1524531;201715245310497;08.04.2017;1;328;201715245310505;15.11.2019;1;201715245310505;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1360661;201513606610425;08.09.2015;2;281;201713606610474;15.11.2019;1;201713606610474;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913606610527
1465581;201514655810362;17.07.2015;1;290;13051;15.11.2019;3;13051;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;201914655810483
1639761;201616397610779;24.10.2016;1;297;12007;15.11.2019;2;12007;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;201916397610942
1463451;201614634510310;30.01.2016;1;282;13022;15.11.2019;3;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201914634510479
1336261;201613362610295;03.10.2016;1;280;201713362610331;15.11.2019;2;201713362610331;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913362610396
1668271;201516682710802;03.04.2015;1;282;17030;15.11.2019;3;17030;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916682710024
1256561;201412565610549;01.02.2014;3;296;12090;15.11.2019;4;12090;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201912565610809
1361341;201313613410368;17.05.2013;1;294;17030;15.11.2019;4;17030;Naut;3. Erfiður burður-mikil burðarhjálp;1, Settur á;201913613410502
1664651;201516646511098;25.01.2015;1;278;95402;15.11.2019;3;95402;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916646511411
1463451;201314603810706;17.10.2013;1;286;17034;15.11.2019;5;17034;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914634510480
1454391;201314543910137;09.11.2013;1;822;15067;15.11.2019;4;201714547510612;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1261421;201412614210386;15.08.2014;1;283;17038;15.11.2019;3;17038;Naut;3. Erfiður burður-mikil burðarhjálp;3, Slátrað/í sláturhús;201912614210538
1664841;201316648411041;26.10.2013;1;282;13022;15.11.2019;5;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916648411388
1523171;201415231710990;10.08.2014;3;288;17010;15.11.2019;3;17010;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201915231711299
1645471;201516454711090;01.02.2015;1;313;17014;15.11.2019;4;201716454711199;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201916454711333
1535511;201415381810450;17.06.2014;1;290;17023;15.11.2019;4;17023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915355110781
1465371;201514653710789;20.04.2015;1;286;13084;15.11.2019;3;13084;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201914653711120
1523071;201115230710739;20.09.2011;1;284;17023;15.11.2019;6;17023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915230711126
1535491;200915354910225;11.05.2009;1;386;17016;15.11.2019;7;999999999919999;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915354910576
1361111;201013611110447;05.04.2010;2;282;17049;15.11.2019;8;17049;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913611110713
1359361;201113593610624;25.05.2011;1;286;17010;15.11.2019;6;17010;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913593611176
1519131;200915191310623;14.12.2009;1;287;17023;15.11.2019;6;17023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201915191310949
1662641;201716626410618;24.07.2017;2;281;17028;15.11.2019;1;17028;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1662641;201516626410528;24.08.2015;3;291;13057;15.11.2019;3;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916626410728
1630351;201716303510408;29.10.2017;;;;15.11.2019;1;201816303510425;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916303510479
1667351;201716673510705;17.05.2017;;;;15.11.2019;1;201716673510741;Naut;3. Erfiður burður-mikil burðarhjálp;3, Slátrað/í sláturhús;201916673510848
1663301;201616633010855;12.10.2016;1;280;17030;15.11.2019;2;17030;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201916633011017
1668351;201816683510825;18.02.2018;;;;15.11.2019;1;201716683510803;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;201916683510915
1663301;201416633010755;15.07.2014;1;286;13027;15.11.2019;4;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916633011018
1663921;201616619510286;03.03.2016;;;;15.11.2019;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916639210933
1665231;201616652310767;29.09.2016;2;285;13022;15.11.2019;2;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201916652310880
1524461;201615244610588;20.07.2016;2;294;17019;15.11.2019;2;17019;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201915244610739
1526571;201715265711674;29.12.2017;2;289;17014;15.11.2019;1;17014;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;201915265711897
1345101;201613451011308;07.09.2016;1;287;17031;15.11.2019;2;17031;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;201913451011553
1572081;201615720810394;01.10.2016;2;290;17027;15.11.2019;2;17027;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;201915720810459
1671511;201516715111331;11.04.2015;4;277;95400;15.11.2019;3;95400;Kvíga;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916715111870
1671511;201516715111331;11.04.2015;4;277;95400;15.11.2019;3;95400;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;201916715111871
1671511;201716715111602;10.11.2017;;;;15.11.2019;1;201716715111532;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;201916715111872
1525991;201715259911828;27.10.2017;1;366;201715259911755;15.11.2019;1;201715259911755;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1662741;201716627411447;12.09.2017;2;280;17019;15.11.2019;1;17019;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1343741;201513437410629;01.04.2015;1;289;13022;15.11.2019;3;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;201913437410879
