Búsnúmer.;Einstaklingsnr. móður;Fæð.dagur móður;Nr. síð. sæð.;Dagar - sæð. til burðar;Naut;Burðardags.;Burður nr.;Faðir;Kyn;Gangur;Afdrif;Númer kálfs
1460581;201614605810680;23.10.2016;2;284;18004;10.12.2020;3;18004;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014605810933
1523141;201615231411048;08.09.2016;;;;10.12.2020;3;201815231411105;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015231411263
1462881;201714635511011;09.04.2017;1;282;18014;10.12.2020;2;18014;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014628810515
1655481;201516554811788;29.10.2015;1;287;13011;10.12.2020;4;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016554812212
1638451;201616384510525;02.05.2016;1;287;12071;10.12.2020;3;12071;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016384510701
2004451;201720044510139;10.05.2017;3;294;18018;10.12.2020;2;18018;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202020044510298
1463421;201614634210970;29.06.2016;2;283;18002;10.12.2020;3;18002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014634211316
1670761;201616707612040;01.12.2016;1;281;18026;10.12.2020;3;18026;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016707612252
1526461;201515240910743;10.08.2015;1;286;13027;10.12.2020;4;13027;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015264613134
1667351;201616673510637;19.02.2016;1;290;12001;10.12.2020;4;12001;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016673510914
1446171;201414461710960;08.08.2014;5;656;17014;10.12.2020;5;201814461711194;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014461711374
1662061;201516620610845;24.11.2015;8;284;18024;10.12.2020;3;18024;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016620611137
1527281;201615272810662;05.05.2016;2;295;18004;10.12.2020;3;18004;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015272810790
1638691;201616386911476;02.07.2016;1;284;14050;10.12.2020;3;14050;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016386911690
1446541;201514465410847;04.09.2015;1;276;13022;10.12.2020;4;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014465411085
1523171;201615231711090;20.03.2016;1;294;13011;10.12.2020;3;13011;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202015231711368
1668311;201716683110512;09.01.2017;2;287;12007;10.12.2020;3;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016683110637
1637281;201516372811330;13.05.2015;1;288;18016;10.12.2020;4;18016;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1464281;201614642811016;27.08.2016;3;285;18024;10.12.2020;3;18024;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014642811263
1633981;201616339811003;27.06.2016;;;;10.12.2020;3;201516339810908;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016339811131
1665231;201616652310774;30.12.2016;1;285;18023;10.12.2020;3;18023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016652310921
1676431;201616764310590;05.09.2016;1;283;18026;10.12.2020;3;18026;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016764310781
1526461;201515264612391;25.06.2015;2;286;13027;09.12.2020;4;13027;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015264613132
1526461;201715264612645;20.07.2017;1;285;13027;09.12.2020;2;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015264613131
1665701;201516657010919;22.11.2015;2;291;18023;09.12.2020;3;18023;Kvíga;2. Léttur burður-lítil burðarhjálp;7,  Drapst innan sólarhrings;
1346691;201713466910338;14.01.2017;1;282;18009;09.12.2020;3;18009;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013466910406
1538451;201715384510900;01.01.2017;1;285;13022;09.12.2020;3;13022;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015384511059
1465451;201514654510753;30.01.2015;2;289;14002;09.12.2020;4;14002;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014654511161
1534101;201315341010517;16.01.2013;;;;09.12.2020;5;201815341010856;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015341011011
1336261;201313362610271;22.09.2013;1;285;201813362610374;09.12.2020;6;201813362610374;Kvíga;1. Auðveldur burður-bar sjálf;6, Seldur;202013362610424
1526091;201515260911941;15.02.2015;2;280;18014;09.12.2020;4;18014;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015260912448
1463421;201414634210800;29.08.2014;1;291;18004;09.12.2020;5;18004;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014634211315
1461571;201114615710251;20.08.2011;3;283;13011;09.12.2020;8;13011;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014615710589
1528281;201215339910465;16.02.2012;1;284;18002;09.12.2020;8;18002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015282811696
1454751;201814547510630;03.01.2018;1;285;18018;09.12.2020;1;18018;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014547510799
1638691;201816418612053;30.03.2018;1;303;201816384510600;09.12.2020;1;201816384510600;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016386911689
1375751;201713757510929;04.02.2017;1;288;18009;09.12.2020;2;18009;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013757511143
1453141;201714603410733;25.11.2017;2;278;201814603410795;09.12.2020;2;201814603410795;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014531410543
1462811;201914628111050;16.03.2019;;;;09.12.2020;1;201514628110784;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014628111141
1464861;201713794710297;15.01.2017;1;288;13051;09.12.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014648610871
1525991;201615259911584;15.04.2016;1;282;14029;09.12.2020;3;14029;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015259912260
1526461;201815264612828;15.09.2018;;;;09.12.2020;1;201815264612843;Kvíga;2. Léttur burður-lítil burðarhjálp;7,  Drapst innan sólarhrings;
1465531;201814655310405;21.09.2018;;;;09.12.2020;1;201814655310411;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202014655310453
1526571;201815265711762;05.10.2018;3;287;18002;09.12.2020;1;18002;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015265712012
1665691;201516656910667;30.09.2015;7;173;18035;09.12.2020;3;18024;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016656911007
1637911;201816379110937;10.10.2018;;;;09.12.2020;1;201816376210918;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016379111085
1528841;201815288411253;04.10.2018;;;;09.12.2020;1;201815288411262;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015288411374
1460341;201814603410811;28.11.2018;1;287;201814603410812;09.12.2020;1;201814603410812;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014603410947
1663921;201816639210881;13.10.2018;;;;09.12.2020;1;201816639211013;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016639210965
1261381;201912613810968;06.02.2019;2;278;12071;09.12.2020;1;12071;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202012613811093
1645471;201816454711275;26.10.2018;;;;09.12.2020;1;201816454711249;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016454711397
1654961;201816549610727;18.11.2018;1;279;201816549610720;09.12.2020;1;201816549610720;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016549610842
2004451;201820044510215;30.10.2018;;;;09.12.2020;1;201820044510217;Óþekkt;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1639451;201816394510759;10.11.2018;;;;09.12.2020;1;201816394510747;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016394510860
1530741;201815307410961;28.10.2018;;;;09.12.2020;1;201815307410945;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1637281;201816372811489;21.11.2018;1;338;18011;09.12.2020;1;18011;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1534101;201815341010875;01.11.2018;;;;09.12.2020;1;201815341010872;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015341011010
1463551;201714635511033;22.11.2017;1;281;14031;09.12.2020;2;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014635511222
1637911;201716379110864;21.08.2017;1;280;18022;09.12.2020;2;18022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016379111086
1519321;201815193210582;08.05.2018;;;;09.12.2020;1;201815193210589;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1261421;201812614210480;22.04.2018;;;;09.12.2020;1;201812614210465;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202012614210569
1526291;201815262911250;06.07.2018;1;283;13022;09.12.2020;1;13022;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015262911027
1633661;201816336610645;31.03.2018;;;;09.12.2020;1;201816336610662;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1447171;201714471710453;20.08.2017;1;284;13022;09.12.2020;2;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014471710583
1664841;201816648411287;05.01.2018;;;;09.12.2020;1;999999999919999;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016648411435
1464761;201714647610545;27.12.2017;1;281;14068;09.12.2020;2;14068;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202014647610677
1600841;200816008211299;10.07.2008;1;439;12097;09.12.2020;10;201816008412934;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1463451;201714634510374;10.11.2017;2;281;14031;09.12.2020;2;14031;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014634510550
1331721;201813317210508;24.03.2018;5;289;12007;09.12.2020;1;12007;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1526291;201815262911243;02.05.2018;;;;09.12.2020;1;201815262911261;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015262911378
1464211;201714642110907;04.10.2017;1;293;13027;09.12.2020;2;13027;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014642111123
1523141;201715231411073;18.09.2017;;;;09.12.2020;2;201815231411105;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015231411262
1458752;201614587520438;10.01.2016;1;284;12001;09.12.2020;3;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014587520627
1459681;201514596811648;27.07.2015;1;282;12001;09.12.2020;4;12001;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1441431;201614414310278;15.11.2016;1;284;18402;09.12.2020;3;18402;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014414310339
1464241;201615340410339;26.04.2016;1;1057;201615340410336;09.12.2020;3;201714642410738;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014642410908
1665471;201716654710323;23.04.2017;1;275;18024;09.12.2020;2;18024;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016654710388
1668111;201716681110421;19.04.2017;3;282;18023;09.12.2020;2;18023;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202016681110522
1527281;201615272810655;08.04.2016;1;286;13051;09.12.2020;3;13051;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015272810789
1637101;201716371010595;10.06.2017;1;285;18018;09.12.2020;2;18018;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016371010744
1360671;201713606710452;17.06.2017;1;288;18019;09.12.2020;2;18019;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013606710544
1662721;201516650410638;29.09.2015;2;277;18023;09.12.2020;2;18023;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202016627210080
1521781;201515217811416;15.09.2015;1;632;17030;09.12.2020;4;201815345910774;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015217812061
1359531;201713595312728;21.03.2017;2;284;12007;09.12.2020;2;12007;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202013595313540
1535511;201715355110666;26.01.2017;1;285;18003;09.12.2020;2;18003;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015355110828
1524461;201615244610593;04.09.2016;2;283;18014;09.12.2020;3;18014;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202015244610797
1638711;201516392311074;17.11.2015;3;276;18023;09.12.2020;3;18023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016387111506
1663851;201716638510709;22.01.2017;1;280;14029;09.12.2020;2;14029;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016638510846
1640531;201616405310905;06.06.2016;3;267;18022;09.12.2020;2;18022;Naut;1. Auðveldur burður-bar sjálf;5, Fósturlát;
1410061;201613904510277;07.03.2016;4;287;17054;09.12.2020;2;17054;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014100611384
1526091;201615260912094;30.10.2016;2;286;13022;09.12.2020;3;13022;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015260912449
1528841;201615288411138;04.10.2016;2;278;18402;09.12.2020;3;18402;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015288411375
1463901;201714639010985;27.01.2017;1;279;18402;09.12.2020;3;18402;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202014639011175
1668271;201616682710859;30.07.2016;1;283;14029;09.12.2020;3;14029;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016682710079
1636671;201716366710670;14.04.2017;1;286;12007;09.12.2020;2;12007;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016366710762
1527861;201615278610801;06.11.2016;1;296;18006;09.12.2020;3;18006;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015278610911
1637591;201616375910638;26.06.2016;1;299;12001;09.12.2020;3;12001;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016375910778
1667281;201316672811178;24.10.2013;2;283;13022;09.12.2020;6;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016672811965
2004451;201420044510032;02.03.2014;1;290;18022;08.12.2020;5;18022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202020044510296
1667281;201416672811273;15.09.2014;1;283;13022;08.12.2020;5;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016672811964
1360171;201313591310280;10.04.2013;1;283;14029;08.12.2020;6;14029;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202013601711263
1398021;201413980210769;31.01.2014;1;282;13057;08.12.2020;6;13057;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1460101;201414601010798;18.04.2014;1;286;18004;08.12.2020;5;18004;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202014601011098
1664841;201416648411106;22.12.2014;2;278;18022;08.12.2020;4;18022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016648411434
1638721;200916387210297;22.03.2009;1;289;18023;08.12.2020;10;18023;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1639761;201016397610503;27.10.2010;1;287;12090;08.12.2020;9;12090;Naut;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1633921;201116347010294;14.10.2011;1;292;18402;08.12.2020;6;18402;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016339210138
1667251;201216672511698;20.01.2012;2;283;18023;08.12.2020;7;18023;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202016672512474
1637941;201216379410390;26.02.2012;4;270;18022;08.12.2020;6;18022;Kvíga;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1662741;201216627411243;29.09.2012;3;276;18023;08.12.2020;7;18023;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202016627411596
1662741;201216627411243;29.09.2012;3;276;18023;08.12.2020;7;18023;Kvíga;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1665981;201816659810886;07.06.2018;;;;08.12.2020;1;201816659810905;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016659811002
1671681;201716716811574;31.12.2017;1;289;18022;08.12.2020;2;18022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016716811784
1447841;201714478410721;09.07.2017;1;280;14068;08.12.2020;2;14068;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202014478410840
1461591;201714615910577;26.10.2017;2;276;18402;08.12.2020;2;18402;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014615910712
1526781;201715267811134;15.11.2017;3;282;18004;08.12.2020;2;18004;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015267811321
1662661;201716622811159;30.12.2017;3;281;18022;08.12.2020;2;18022;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202016626610947
1637101;201816371010630;03.02.2018;1;62;201916371711160;08.12.2020;1;201916371711160;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202016371010743
1666051;201816660510890;13.02.2018;;;;08.12.2020;1;201716660510879;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016660511049
1338531;201813385312001;04.11.2018;2;292;18009;08.12.2020;1;18009;Kvíga;2. Léttur burður-lítil burðarhjálp;4, Fæddist dauður;
1526521;201815265211460;06.09.2018;;;;08.12.2020;1;201815264612789;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202015265211726
1374791;201813747910339;28.09.2018;;;;08.12.2020;1;201813747910341;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1463281;201814632810818;10.12.2018;;;;08.12.2020;1;201814631411105;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202014632810920
1654691;201916546910810;04.01.2019;1;289;18023;08.12.2020;1;18023;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016546910888
1667641;201816676410790;06.11.2018;;;;08.12.2020;1;201816672811694;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1347631;201813476310518;23.12.2018;1;284;18024;08.12.2020;1;18024;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202013476310596
1662741;201816627411471;03.02.2018;1;287;18023;08.12.2020;2;18023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016627411595
1527281;201715272810696;03.11.2017;1;287;18019;08.12.2020;2;18019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015272810788
1519671;201815196710865;28.02.2018;1;282;13022;08.12.2020;2;13022;Kvíga;1. Auðveldur burður-bar sjálf;7,  Drapst innan sólarhrings;
1465051;201314650510402;03.11.2013;1;283;18009;08.12.2020;5;18009;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202014650510693
1663331;201816633310680;11.04.2018;1;281;18023;08.12.2020;1;18023;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016633310741
1662061;201816620610993;05.05.2018;3;286;18023;08.12.2020;1;18023;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016620611136
1534231;201715342310711;09.08.2017;1;287;18008;08.12.2020;2;18008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015342310862
1600841;201816008412825;30.06.2018;1;299;14031;08.12.2020;1;14031;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016008413408
1345061;201813450610677;09.02.2018;1;286;13022;08.12.2020;1;13022;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1526151;201815264612769;18.06.2018;4;281;18402;08.12.2020;1;18402;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202015261511014
1345121;201813451210840;11.02.2018;;;;08.12.2020;1;201813451210850;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013451210971
1463901;201814639011033;16.01.2018;2;290;13051;08.12.2020;2;13051;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202014639011174
1359531;201713595312759;18.05.2017;1;290;18014;08.12.2020;2;18014;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013595313539
1663921;201816639210869;10.07.2018;;;;08.12.2020;1;201716639210830;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016639210964
1336261;201713362610332;13.10.2017;1;276;201813362610374;08.12.2020;2;201813362610374;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013362610425
1676311;201816763110672;15.05.2018;1;283;201816764310683;08.12.2020;1;201816764310683;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016763110768
1461571;201714615710435;18.08.2017;1;279;14008;08.12.2020;2;14008;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014615710588
1537481;201615381810496;07.02.2016;3;285;12007;08.12.2020;3;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015374810359
1440541;201814405410752;10.01.2018;1;293;18019;08.12.2020;2;18019;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202014405410906
1524151;201615241510648;24.07.2016;1;281;18003;08.12.2020;3;18003;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015241510801
1360621;201513606210620;16.11.2015;2;289;12097;08.12.2020;4;12097;Naut;3. Erfiður burður-mikil burðarhjálp;4, Fæddist dauður;
1639061;201716390610870;17.02.2017;1;285;13022;08.12.2020;3;13022;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202016390611081
1414211;201614142110128;22.09.2016;3;280;17056;08.12.2020;3;17056;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014142110174
1345061;201613450610638;24.12.2016;1;285;13022;08.12.2020;2;13022;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013450610746
1665691;201616656910691;27.08.2016;2;284;13011;08.12.2020;3;13011;Naut;2. Léttur burður-lítil burðarhjálp;3, Slátrað/í sláturhús;202016656911006
1535491;201515354910413;31.07.2015;3;289;17054;08.12.2020;4;17054;Kvíga;3. Erfiður burður-mikil burðarhjálp;9, Drapst í fæðingu;
1651551;201516515511063;18.07.2015;2;293;14031;08.12.2020;3;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016515511235
1523071;201515230710908;31.07.2015;1;283;18003;08.12.2020;4;18003;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015230711184
1462881;201514628810281;09.10.2015;1;286;14031;08.12.2020;4;14031;Naut;1. Auðveldur burður-bar sjálf;1, Settur á;202014628810514
1331821;201513318210668;03.11.2015;1;283;18014;08.12.2020;3;18014;Naut;2. Léttur burður-lítil burðarhjálp;1, Settur á;202013318210876
1540061;201715400610606;25.01.2017;1;278;13057;08.12.2020;3;13057;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015400610779
1460101;201714601010943;04.06.2017;1;289;18006;08.12.2020;2;18006;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202014601011099
1519361;201615193610716;27.09.2016;1;301;18004;08.12.2020;3;18004;Naut;1. Auðveldur burður-bar sjálf;4, Fæddist dauður;
1640531;201616405310895;03.05.2016;3;286;18018;08.12.2020;2;18018;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016405311256
1453581;201314535810332;26.03.2013;3;278;18023;08.12.2020;5;18023;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014535810472
1396031;201613960310817;24.12.2016;1;295;18002;08.12.2020;2;18002;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202013960311004
1574841;201615748411523;20.04.2016;3;264;14002;08.12.2020;3;14002;Kvíga;4. Mjög erfiður burður-aðstoð dýralæknis;4, Fæddist dauður;
1662631;201616626310923;06.03.2016;3;286;14050;08.12.2020;3;14050;Naut;3. Erfiður burður-mikil burðarhjálp;2, Alinn til kjötframleiðslu;202016626311141
1375751;201713757510925;23.01.2017;1;293;12001;08.12.2020;2;12001;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202013757511142
1539261;201615392610494;27.05.2016;1;283;18002;08.12.2020;3;18002;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015392610736
1453911;201514539110490;17.11.2015;1;284;12007;08.12.2020;4;12007;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014539110662
1665491;201516659411338;15.07.2015;1;277;18024;08.12.2020;4;18024;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016654912693
1641861;201616418611846;10.10.2016;2;291;18019;08.12.2020;3;18019;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016418612377
1336441;201413364410610;19.10.2014;2;278;12007;08.12.2020;5;12007;Naut;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202013364410802
1336441;201413364410610;19.10.2014;2;278;12007;08.12.2020;5;12007;Kvíga;1. Auðveldur burður-bar sjálf;3, Slátrað/í sláturhús;202013364410801
1519181;201415195710315;25.12.2014;1;283;18003;08.12.2020;4;18003;Naut;1. Auðveldur burður-bar sjálf;6, Seldur;202015191810788
1665701;201416657010813;19.01.2014;2;284;18024;08.12.2020;5;18024;Naut;2. Léttur burður-lítil burðarhjálp;2, Alinn til kjötframleiðslu;202016657011216
1636521;201316371010426;27.09.2013;1;292;12007;08.12.2020;5;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016365210555
1524031;201415244610517;24.02.2014;3;281;18003;08.12.2020;5;18003;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202015240310811
1665691;201616656910680;24.02.2016;1;288;12007;07.12.2020;3;12007;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202016656911005
1640531;201516405310834;15.10.2015;1;283;12071;07.12.2020;4;12071;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016405311255
1465451;201614654510841;02.05.2016;1;286;14031;07.12.2020;3;14031;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202014654511160
1639041;201616390410597;10.03.2016;1;288;13011;07.12.2020;4;13011;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202016390410811
1379471;201613794710290;30.10.2016;1;286;14068;07.12.2020;2;14068;Kvíga;1. Auðveldur burður-bar sjálf;1, Settur á;202013794710350
1465371;201714653710914;02.03.2017;1;282;18025;07.12.2020;2;18025;Kvíga;2. Léttur burður-lítil burðarhjálp;1, Settur á;202014653711200
1575801;201615758011378;13.03.2016;1;287;18006;07.12.2020;3;18006;Naut;1. Auðveldur burður-bar sjálf;2, Alinn til kjötframleiðslu;202015758011700
